paperId,cites D9,cites D10,title,abstract,year,venue,arxivId,doi,pdfUrl
89604e46edefeead4317392c0bff37dff453f4d8,0,1,THE PURDUE UNIVERSITY GRADUATE SCHOOL STATEMENT OF THESIS APPROVAL,"Mas Montserrat, Daniel Ph.D., Purdue University, June 2020. Machine Learning-Based Multimedia Analytics. Major Professor: Edward J. Delp. Machine learning is widely used to extract meaningful information from video, images, audio, text, and other multimedia data. Through a hierarchical structure, modern neural networks coupled with backpropagation learn to extract information from large amounts of data and to perform specific tasks such as classification or regression. In this thesis, we explore various approaches to multimedia analytics with neural networks. We present several image synthesis and rendering techniques to generate new images for training neural networks. Furthermore, we present multiple neural network architectures and systems for commercial logo detection, 3D pose estimation and tracking, deepfakes detection, and manipulation detection in satellite images.",2017,,,,https://engineering.purdue.edu/~ace/thesis/danni/daniel-thesis-final.pdf
8969ae0630b093f623124c5f4d1012e1ddaee404,1,0,Heterogeneous Facial Analysis and Synthesis,"This chapter gives an overview of the heterogeneous problem in facial analysis as well as its synthesis solution, followed by a brief outline of the rest chapters. We start from the background and challenges in research of heterogeneous facial analysis. Then the heterogeneous facial synthesis is emphasized as one of the promising and effective solutions. The instantiated tasks to be elaborated in the following chapters are finally introduced in a compact manner.",2020,Springer Briefs in Computer Science,,10.1007/978-981-13-9148-4,
896a8c90bcd86de2e0440f1ee2352708310bac2e,1,0,People Groups Analysis for AR Applications,"Automatically characterizing groups and crowds of people plays an important role in different domains such as psychology, architecture or entertainment. In the engineering field, people grouping is important in social signal processing but also videosurveilance. Our challenge is to introduce such solutions into the field of augmented reality, where people get added content on real groups of people.As a preliminary work, this paper presents a system which provides a live visual feedback in virtual reality augmenting real groups of people with added information such as their ID, group ID or group coherence. The scene was analyzed with mainly one classical RGB camera and enhanced with a smartphone that a holder points towards the other persons.This paper goes through the proposed system, which is capable of tracking people, performing people grouping, analyzing groups and augmenting those groups in a virtual world.The first qualitative results show the feasibility of an augmented crowd environment and provide a set of interesting practical insights on the different modules of this system in the context of real-life scenes.",2018,2018 International Conference on 3D Immersion (IC3D),,10.1109/IC3D.2018.8657892,
897a416b12eb7f624fd841f1e846936184dffb37,1,0,Deep Facial Diagnosis: Deep Transfer Learning From Face Recognition to Facial Diagnosis,"The relationship between face and disease has been discussed from thousands years ago, which leads to the occurrence of facial diagnosis. The objective here is to explore the possibility of identifying diseases from uncontrolled 2D face images by deep learning techniques. In this paper, we propose using deep transfer learning from face recognition to perform the computer-aided facial diagnosis on various diseases. In the experiments, we perform the computer-aided facial diagnosis on single (beta-thalassemia) and multiple diseases (beta-thalassemia, hyperthyroidism, Down syndrome, and leprosy) with a relatively small dataset. The overall top-1 accuracy by deep transfer learning from face recognition can reach over 90% which outperforms the performance of both traditional machine learning methods and clinicians in the experiments. In practical, collecting disease-specific face images is complex, expensive and time consuming, and imposes ethical limitations due to personal data treatment. Therefore, the datasets of facial diagnosis related researches are private and generally small comparing with the ones of other machine learning application areas. The success of deep transfer learning applications in the facial diagnosis with a small dataset could provide a low-cost and noninvasive way for disease screening and detection.",2020,IEEE Access,,10.1109/ACCESS.2020.3005687,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09127907.pdf
89998030721e58ade6349b9426cc8c8d81103028,0,1,A Comprehensive Survey of Loss Functions in Machine Learning,"As one of the important research topics in machine learning, loss function plays an important role in the construction of machine learning algorithms and the improvement of their performance, which has been concerned and explored by many researchers. But it still has a big gap to summarize, analyze and compare the classical loss functions. Therefore, this paper summarizes and analyzes 31 classical loss functions in machine learning. Specifically, we describe the loss functions from the aspects of traditional machine learning and deep learning respectively. The former is divided into classification problem, regression problem and unsupervised learning according to the task type. The latter is subdivided according to the application scenario, and here we mainly select object detection and face recognition to introduces their loss functions. In each task or application, in addition to analyzing each loss function from formula, meaning, image and algorithm, the loss functions under the same task or application are also summarized and compared to deepen the understanding and provide help for the selection and improvement of loss function.",2020,,,10.1007/s40745-020-00253-5,
89cb2854c65894345eb161941be3d0e7f06ae84e,0,1,An efficient face recognition approach combining likelihood-based sufficient dimension reduction and LDA,"In this paper, an efficient approach is proposed for face recognition (FR) under pose and illumination variations. It is based on combining likelihood-based sufficient dimension reduction (LSDR) and linear discriminant analysis (LDA) using different facial features. LDA is a well–established technique for dimensionality reduction, while LSDR is a relatively new supervised subspace learning method based on the key concept of sufficiency, and consists of estimating a central subspace for low-dimensional representation of facial images. We show, empirically, that this combination can obviously increase the separability between face classes. The facial features that were considered here are either engineered (hand-crafted) features (e.g., discrete shearlet transform coefficients) or learned features which are obtained by retraining a deep learning-based system called FaceNet. To assess the performance of the proposed approach, different classification methods were used during the evaluation phase, namely collaborative representation based classifier (CRC), KNN, linear SVM and three regression-based classifiers (LSRC, LRC and LDRC). The extensive experiments performed on four publicly available face databases – the extended Yale B, FERET, LFW and CMU Multi-PIE– have demonstrated that, on the one hand, LSDR is an effective and efficiency dimensionality reduction technique for face recognition. Particularly, it can be used to significantly increase the performance of a deep learning-based system such as FaceNet, mainly, when training samples are insufficient. On the other hand, its combination with LDA can outperform best individual face recognition algorithm based on LSDR or LDA. Furthermore, the proposed approach compares favorably to current state-of-the-art methods on face recognition, in terms of classification accuracy, under illumination and pose variations.",2020,,,10.1007/s11042-020-09527-9,
8a09a0cb36fd3b70d81566d5423f8b136f76edef,0,1,Facial Attribute Capsules for Noise Face Super Resolution,"Existing face super-resolution (SR) methods mainly assume the input image to be noise-free. Their performance degrades drastically when applied to real-world scenarios where the input image is always contaminated by noise. In this paper, we propose a Facial Attribute Capsules Network (FACN) to deal with the problem of high-scale super-resolution of noisy face image. Capsule is a group of neurons whose activity vector models different properties of the same entity. Inspired by the concept of capsule, we propose an integrated representation model of facial information, which named Facial Attribute Capsule (FAC). In the SR processing, we first generated a group of FACs from the input LR face, and then reconstructed the HR face from this group of FACs. Aiming to effectively improve the robustness of FAC to noise, we generate FAC in semantic, probabilistic and facial attributes manners by means of integrated learning strategy. Each FAC can be divided into two sub-capsules: Semantic Capsule (SC) and Probabilistic Capsule (PC). Them describe an explicit facial attribute in detail from two aspects of semantic representation and probability distribution. The group of FACs model an image as a combination of facial attribute information in the semantic space and probabilistic space by an attribute-disentangling way. The diverse FACs could better combine the face prior information to generate the face images with fine-grained semantic attributes. Extensive benchmark experiments show that our method achieves superior hallucination results and outperforms state-of-the-art for very low resolution (LR) noise face image super resolution.",2020,AAAI,2002.06518,10.1609/AAAI.V34I07.6935,https://arxiv.org/pdf/2002.06518.pdf
8a2deb2b4216f6c065c5e955706ce157d96625a1,1,1,"A Fast and Accurate System for Face Detection, Identification, and Verification","The availability of large annotated datasets and affordable computation power have led to impressive improvements in the performance of convolutional neural networks (CNNs) on various face analysis tasks. In this paper, we describe a deep learning pipeline for unconstrained face identification and verification which achieves state-of-the-art performance on several benchmark datasets. We provide the design details of the various modules involved in automatic face recognition: face detection, landmark localization and alignment, and face identification/verification. We propose a novel face detector, deep pyramid single shot face detector (DPSSD), which is fast and detects faces with large scale variations (especially tiny faces). Additionally, we propose a new loss function, called crystal loss, for the tasks of face verification and identification. Crystal loss restricts the feature descriptors to lie on a hypersphere of a fixed radius, thus minimizing the angular distance between positive subject pairs and maximizing the angular distance between negative subject pairs. We provide evaluation results of the proposed face detector on challenging unconstrained face detection datasets. Then, we present experimental results for end-to-end face verification and identification on IARPA Janus Benchmarks A, B, and C (IJB-A, IJB-B, IJB-C), and the Janus Challenge Set 5 (CS5).",2019,"IEEE Transactions on Biometrics, Behavior, and Identity Science",1809.07586,10.1109/TBIOM.2019.2908436,https://arxiv.org/pdf/1809.07586.pdf
8accd7a0f4fbb86ed1ebd6eae20b344b42727410,1,0,Audio-visual Speech Separation with Adversarially Disentangled Visual Representation,"Speech separation aims to separate individual voice from an audio mixture of multiple simultaneous talkers. Although audio-only approaches achieve satisfactory performance, they build on a strategy to handle the predefined conditions, limiting their application in the complex auditory scene. Towards the cocktail party problem, we propose a novel audio-visual speech separation model. In our model, we use the face detector to detect the number of speakers in the scene and use visual information to avoid the permutation problem. To improve our model’s generalization ability to unknown speakers, we extract speech-related visual features from visual inputs explicitly by the adversarially disentangled method, and use this feature to assist speech separation. Besides, the time-domain approach is adopted, which could avoid the phase reconstruction problem existing in the time-frequency domain models. To compare our model’s performance with other models, we create two benchmark datasets of 2-speaker mixture from GRID and TCDTIMIT audio-visual datasets. Through a series of experiments, our proposed model is shown to outperform the state-of-the-art audio-only model and three audio-visual models.",2020,ArXiv,2011.14334,,https://arxiv.org/pdf/2011.14334.pdf
8b069be51c20ac10e8ca055a111c981fbbac44d1,1,0,Universal Approximation Capability of Broad Learning System and Its Structural Variations,"After a very fast and efficient discriminative broad learning system (BLS) that takes advantage of flatted structure and incremental learning has been developed, here, a mathematical proof of the universal approximation property of BLS is provided. In addition, the framework of several BLS variants with their mathematical modeling is given. The variations include cascade, recurrent, and broad–deep combination structures. From the experimental results, the BLS and its variations outperform several exist learning algorithms on regression performance over function approximation, time series prediction, and face recognition databases. In addition, experiments on the extremely challenging data set, such as MS-Celeb-1M, are given. Compared with other convolutional networks, the effectiveness and efficiency of the variants of BLS are demonstrated.",2019,IEEE Transactions on Neural Networks and Learning Systems,,10.1109/TNNLS.2018.2866622,
8b2132b20a824d4ce779142e1e7805fda9794792,0,1,Ts-Fen: Probing Feature Selection Strategy for Face Anti-Spoofing,"Deep features extracted from different domains have shown great advantages in the face anti-spoofing task. Previous extraction strategies consider less of the extent variation in distinction among feature properties. Many of them straightly make classification using the extracted information but generalize weakly. In this paper, we propose a novel Two-Stream Feature Extraction Network (TS-FEN) based on depth and chrominance cues, guiding both sparsity and density of the feature distribution. We specifically design a Feature Enhancement (FE) Structure in the depth stream to strengthen the discrimination capacity, as well as a Feature Selection (FS) Module in the chroma stream to keep feature diversity and distinction. Besides, the specially designed bias arcface loss aims to enlarge the central distribution dispersion of opposite categories. Extensive experiments on three benchmark datasets validate that our proposed approach achieves explicit improvement on both intra-testing and cross-testing.",2020,"ICASSP 2020 - 2020 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",,10.1109/ICASSP40776.2020.9054115,
8b2c695865ddcd63f0fe83cd0c5abca26bacb295,0,1,Harnessing GAN with Metric Learning for One-Shot Generation on a Fine-Grained Category,"We propose a GAN-based one-shot generation method on a fine-grained category, which represents a subclass of a category, typically with diverse examples. One-shot generation refers to a task of taking an image which belongs to a class not used in the training phase and then generating a set of new images belonging to the same class. Generative Adversarial Network (GAN), which represents a type of deep neural networks with competing generator and discriminator, has proven to be useful in generating realistic images. Especially DAGAN, which maps the input image to a low-dimensional space via an encoder and then back to the example space via a decoder, has been quite effective with datasets such as handwritten character datasets. However, when the class corresponds to a fine-grained category, DAGAN occasionally generates images which are regarded as belonging to other classes due to the rich variety of the examples in the class and the low dissimilarities of the examples among the classes. For example, it accidentally generates facial images of different persons when the class corresponds to a specific person. To circumvent this problem, we introduce a metric learning with a triplet loss to the bottleneck layer of DAGAN to penalize such a generation. We also extend the optimization algorithm of DAGAN to an alternating procedure for two types of loss functions. Our proposed method outperforms DAGAN in the GAN-test task for VGG-Face dataset and CompCars dataset by 5.6% and 4.8% in accuracy, respectively. We also conducted experiments for the data augmentation task and observed 4.5% higher accuracy for our proposed method over DAGAN for VGG-Face dataset.",2019,2019 IEEE 31st International Conference on Tools with Artificial Intelligence (ICTAI),,10.1109/ICTAI.2019.00130,
8b3cb5fc6c270b704fecc4755042dab79a954a84,1,0,Coupled Deep Learning for Heterogeneous Face Recognition,"Heterogeneous face matching is a challenge issue in face recognition due to large domain difference as well as insufficient pairwise images in different modalities during training. This paper proposes a coupled deep learning (CDL) approach for the heterogeneous face matching. CDL seeks a shared feature space in which the heterogeneous face matching problem can be approximately treated as a homogeneous face matching problem. The objective function of CDL mainly includes two parts. The first part contains a trace norm and a block-diagonal prior as relevance constraints, which not only make unpaired images from multiple modalities be clustered and correlated, but also regularize the parameters to alleviate overfitting. An approximate variational formulation is introduced to deal with the difficulties of optimizing low-rank constraint directly. The second part contains a cross modal ranking among triplet domain specific images to maximize the margin for different identities and increase data for a small amount of training samples. Besides, an alternating minimization method is employed to iteratively update the parameters of CDL. Experimental results show that CDL achieves better performance on the challenging CASIA NIR-VIS 2.0 face recognition database, the IIIT-D Sketch database, the CUHK Face Sketch (CUFS), and the CUHK Face Sketch FERET (CUFSF), which significantly outperforms state-of-the-art heterogeneous face recognition methods.",2018,AAAI,1704.0245,,https://arxiv.org/pdf/1704.02450.pdf
8b621677a6e8329542ce383891cc03f350bdd0eb,1,1,Search to Distill: Pearls Are Everywhere but Not the Eyes,"Standard Knowledge Distillation (KD) approaches distill the knowledge of a cumbersome teacher model into the parameters of a student model with a pre-defined architecture. However, the knowledge of a neural network, which is represented by the network's output distribution conditioned on its input, depends not only on its parameters but also on its architecture. Hence, a more generalized approach for KD is to distill the teacher's knowledge into both the parameters and architecture of the student. To achieve this, we present a new \textit{Architecture-aware Knowledge Distillation (AKD)} approach that finds student models (pearls for the teacher) that are best for distilling the given teacher model. In particular, we leverage Neural Architecture Search (NAS), equipped with our KD-guided reward, to search for the best student architectures for a given teacher. Experimental results show our proposed AKD consistently outperforms the conventional NAS plus KD approach, and achieves state-of-the-art results on the ImageNet classification task under various latency settings. Furthermore, the best AKD student architecture for the ImageNet classification task also transfers well to other tasks such as million level face recognition and ensemble learning.",2020,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),1911.09074,10.1109/cvpr42600.2020.00756,https://arxiv.org/pdf/1911.09074.pdf
8b79bfc93c7001dd7bb1eea7715af47d76202827,0,1,Decorrelated Adversarial Learning for Age-Invariant Face Recognition,"There has been an increasing research interest in age-invariant face recognition. However, matching faces with big age gaps remains a challenging problem, primarily due to the significant discrepancy of face appearance caused by aging. To reduce such discrepancy, in this paper we present a novel algorithm to remove age-related components from features mixed with both identity and age information. Specifically, we factorize a mixed face feature into two uncorrelated components: identity-dependent component and age-dependent component, where the identity-dependent component contains information that is useful for face recognition. To implement this idea, we propose the Decorrelated Adversarial Learning (DAL) algorithm, where a Canonical Mapping Module (CMM) is introduced to find maximum correlation of the paired features generated by the backbone network, while the backbone network and the factorization module are trained to generate features reducing the correlation. Thus, the proposed model learns the decomposed features of age and identity whose correlation is significantly reduced. Simultaneously, the identity-dependent feature and the age-dependent feature are supervised by ID and age preserving signals respectively to ensure they contain the correct information. Extensive experiments have been conducted on the popular public-domain face aging datasets (FG-NET, MORPH Album 2, and CACD-VS) to demonstrate the effectiveness of the proposed approach.",2019,2019 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),1904.04972,10.1109/CVPR.2019.00364,
8bb8e427ec84f3e75383c1e3866c8467ac7cb0e3,0,1,Think about boundary: Fusing multi-level boundary information for landmark heatmap regression,"Although current face alignment algorithms have obtained pretty good performances at predicting the location of facial landmarks, huge challenges remain for faces with severe occlusion and large pose variations, etc. On the contrary, semantic location of facial boundary is more likely to be reserved and estimated on these scenes. Therefore, we study a two-stage but end-to-end approach for exploring the relationship between the facial boundary and landmarks to get boundary-aware landmark predictions, which consists of two modules: the self-calibrated boundary estimation (SCBE) module and the boundary-aware landmark transform (BALT) module. In the SCBE module, we modify the stem layers and employ intermediate supervision to help generate high-quality facial boundary heatmaps. Boundary-aware features inherited from the SCBE module are integrated into the BALT module in a multi-scale fusion framework to better model the transformation from boundary to landmark heatmap. Experimental results conducted on the challenging benchmark datasets demonstrate that our approach outperforms state-of-the-art methods in the literature.",2020,ArXiv,2008.10924,,https://arxiv.org/pdf/2008.10924.pdf
8bca75107f6bf1e329feb6643c0fe3abf557732d,0,1,FastReID: A Pytorch Toolbox for General Instance Re-identification,"General Instance Re-identification is a very important task in the computer vision, which can be widely used in many practical applications, such as person/vehicle re-identification, face recognition, wildlife protection, commodity tracing, and snapshop, etc.. To meet the increasing application demand for general instance re-identification, we present FastReID as a widely used software system in JD AI Research. In FastReID, highly modular and extensible design makes it easy for the researcher to achieve new research ideas. Friendly manageable system configuration and engineering deployment functions allow practitioners to quickly deploy models into productions. We have implemented some state-of-the-art projects, including person re-id, partial re-id, cross-domain re-id and vehicle re-id, and plan to release these pre-trained models on multiple benchmark datasets. FastReID is by far the most general and high-performance toolbox that supports single and multiple GPU servers, you can reproduce our project results very easily and are very welcome to use it, the code and models are available at this https URL.",2020,ArXiv,2006.02631,,https://arxiv.org/pdf/2006.02631.pdf
8c52b095a682182d481779761f58691773a1175e,0,1,Collaborative Learning for Faster StyleGAN Embedding,"The latent code of the recent popular model StyleGAN has learned disentangled representations thanks to the multi-layer style-based generator. Embedding a given image back to the latent space of StyleGAN enables wide interesting semantic image editing applications. Although previous works are able to yield impressive inversion results based on an optimization framework, which however suffers from the efficiency issue. In this work, we propose a novel collaborative learning framework that consists of an efficient embedding network and an optimization-based iterator. On one hand, with the progress of training, the embedding network gives a reasonable latent code initialization for the iterator. On the other hand, the updated latent code from the iterator in turn supervises the embedding network. In the end, high-quality latent code can be obtained efficiently with a single forward pass through our embedding network. Extensive experiments demonstrate the effectiveness and efficiency of our work.",2020,ArXiv,2007.01758,,https://arxiv.org/pdf/2007.01758.pdf
8cdbcca38600696905f70bab7b315ceeb68e4dab,0,1,DeepMEF: A Deep Model Ensemble Framework for Video Based Multi-modal Person Identification,"The goal of video based multi-modal person identification is to identify a person of interest using multi-modal video features, such as person's face, body, audio or head features. This task is challenging due to many factors, for example, variant body or face poses, poor face image quality, low frame resolution, etc. To address these problems, we propose a deep model ensemble framework, namely DeepMEF. Specifically, the proposed framework includes three novel modules, i.e., the video feature fusion module, the multi-modal feature fusion module and the model ensemble module. The first and second module form the basic deep model for ensemble, with the video feature fusion module fuses facial features from different frames as one. Then the multi-modal feature fusion module further fuses the face feature and features of other modalities for identification. In this work, we adopt the scene feature extracted by ourselves as the additional input of the multi-modal module. At last, the model ensemble module promotes the overall performance by combining the predictions of multiple multi-modal learners. The proposed method achieves a competitive result of 89.86% in mAP on the iQIYI-VID-2019 dataset, which helps us win the third place in the 2019 iQIYI Celebrity Video Identification Challenge.",2019,ACM Multimedia,,10.1145/3343031.3356057,
8d5aa448fefeed5646143b56978c6f4337887f0e,1,1,Deep Feature Augmentation for Occluded Image Classification,"Abstract Due to the difficulty in acquiring massive task-specific occluded images, the classification of occluded images with deep convolutional neural networks (CNNs) remains highly challenging. To alleviate the dependency on large-scale occluded image datasets, we propose a novel approach to improve the classification accuracy of occluded images by fine-tuning the pre-trained models with a set of augmented deep feature vectors (DFVs). The set of augmented DFVs is composed of original DFVs and pseudo-DFVs. The pseudo-DFVs are generated by randomly adding difference vectors (DVs), extracted from a small set of clean and occluded image pairs, to the real DFVs. In the fine-tuning, the back-propagation is conducted on the DFV data flow to update the network parameters. The experiments on various datasets and network structures show that the deep feature augmentation significantly improves the classification accuracy of occluded images without a noticeable influence on the performance of clean images. Specifically, on the ILSVRC2012 dataset with synthetic occluded images, the proposed approach achieves 11.21% and 9.14% average increases in classification accuracy for the ResNet50 networks fine-tuned on the occlusion-exclusive and occlusion-inclusive training sets, respectively.",2020,ArXiv,2011.00768,10.1016/j.patcog.2020.107737,https://arxiv.org/pdf/2011.00768.pdf
8d6e70947bfb865c6d151691ef1e2a31a93891d0,1,0,Extended Labeled Faces in-the-Wild (ELFW): Augmenting Classes for Face Segmentation,"Existing face datasets often lack sufficient representation of occluding objects, which can hinder recognition, but also supply meaningful information to understand the visual context. In this work, we introduce Extended Labeled Faces in-the-Wild (ELFW), a dataset supplementing with additional face-related categories -- and also additional faces -- the originally released semantic labels in the vastly used Labeled Faces in-the-Wild (LFW) dataset. Additionally, two object-based data augmentation techniques are deployed to synthetically enrich under-represented categories which, in benchmarking experiments, reveal that not only segmenting the augmented categories improves, but also the remaining ones benefit.",2020,ArXiv,2006.1398,,https://arxiv.org/pdf/2006.13980.pdf
8d965fbe99b5bdd71d764f502b239aae5dde89ec,0,1,Research on Inception Module Incorporated Siamese Convolutional Neural Networks to Realize Face Recognition,"Face recognition is an active research subject of biometrics due to its significant research and application prospects. The performance of face recognition can be affected by a series of uncontrollable factors, such as illumination, expression, posture and occlusion, which restricts its real-world applications. Therefore, improving the robustness of face recognition to environmental changes became an urgent problem. In this paper, a simplified deep convolutional neural network structure having high robustness under unlimited conditions is designed for face recognition. This structure can improve training speed and face recognition accuracy, and be suitable for small-scale data sets. Inception Module Incorporated Siamese Convolutional Neural Networks (IMISCNN) is developed based on effective reduction of external interference and better features extraction by adopting the Siamese network structure. A cyclical learning rate strategy is also introduced in IMISCNN for better model convergence. Compared to classical face recognition algorithms, such as PCA, PCA and SVM, CNN, PCANet, and the original SNN et al. The accuracy of IMISCNN in CASIA-webface and Extended Yale B standard face database is 99.36% and 99.21%, respectively. Its feasibility and effectiveness have been verified in our experiments.",2020,IEEE Access,,10.1109/ACCESS.2019.2963211,
8de1c724a42d204c0050fe4c4b4e81a675d7f57c,1,0,Deep Face Recognition: A Survey,"Face recognition made tremendous leaps in the last five years with a myriad of systems proposing novel techniques substantially backed by deep convolutional neural networks (DCNN). Although face recognition performance sky-rocketed using deep-learning in classic datasets like LFW, leading to the belief that this technique reached human performance, it still remains an open problem in unconstrained environments as demonstrated by the newly released IJB datasets. This survey aims to summarize the main advances in deep face recognition and, more in general, in learning face representations for verification and identification. The survey provides a clear, structured presentation of the principal, state-of-the-art (SOTA) face recognition techniques appearing within the past five years in top computer vision venues. The survey is broken down into multiple parts that follow a standard face recognition pipeline: (a) how SOTA systems are trained and which public data sets have they used; (b) face preprocessing part (detection, alignment, etc.); (c) architecture and loss functions used for transfer learning (d) face recognition for verification and identification. The survey concludes with an overview of the SOTA results at a glance along with some open issues currently overlooked by the community.",2018,"2018 31st SIBGRAPI Conference on Graphics, Patterns and Images (SIBGRAPI)",,10.1109/SIBGRAPI.2018.00067,https://talhassner.github.io/home/projects/DeepFaceSurvey/Masietal2018deepfacesurvey.pdf
8e000216feb96cf335bcff744ccfc2bd428080d4,0,1,Data-Free Point Cloud Network for 3D Face Recognition,"Point clouds-based Networks have achieved great attention in 3D object classification, segmentation and indoor scene semantic parsing. In terms of face recognition, 3D face recognition method which directly consume point clouds as input is still under study. Two main factors account for this: One is how to get discriminative face representations from 3D point clouds using deep network; the other is the lack of large 3D training dataset. To address these problems, a data-free 3D face recognition method is proposed only using synthesized unreal data from statistical 3D Morphable Model to train a deep point cloud network. To ease the inconsistent distribution between model data and real faces, different point sampling methods are used in train and test phase. In this paper, we propose a curvature-aware point sampling(CPS) strategy replacing the original furthest point sampling(FPS) to hierarchically down-sample feature-sensitive points which are crucial to pass and aggregate features deeply. A PointNet++ like Network is used to extract face features directly from point clouds. The experimental results show that the network trained on generated data generalizes well for real 3D faces. Fine tuning on a small part of FRGCv2.0 and Bosphorus, which include real faces in different poses and expressions, further improves recognition accuracy.",2019,ArXiv,1911.04731,,https://arxiv.org/pdf/1911.04731.pdf
8e092639b59b5807a72f483a26dbdee250633846,1,0,Maxout Networks for Visual Recognition,,2019,Int. J. Multim. Data Eng. Manag.,,10.4018/ijmdem.2019100101,
8e523b951db4350eecde8e121516998eb42b167e,1,0,A Dataset for Comparing Mirrored and Non-Mirrored Male Bust Images for Facial Recognition,"Facial recognition, as well as other types of human recognition, have found uses in identification, security, and learning about behavior, among other uses. Because of the high cost of data collection for training purposes, logistical challenges and other impediments, mirroring images has frequently been used to increase the size of data sets. However, while these larger data sets have shown to be beneficial, their comparative level of benefit to the data collection of similar data has not been assessed. This paper presented a data set collected and prepared for this and related research purposes. The data set included both non-occluded and occluded data for mirroring assessment.",2019,Data,,10.3390/DATA4010026,https://pdfs.semanticscholar.org/8e52/3b951db4350eecde8e121516998eb42b167e.pdf
8e5e1ecd7f5c27e891573d40137e696dda98837a,1,0,Longitudinal Study of Child Face Recognition,"We present a longitudinal study of face recognition performance on Children Longitudinal Face (CLF) dataset containing 3,682 face images of 919 subjects, in the age group [2,18] years. Each subject has at least four face images acquired over a time span of up to six years. Face comparison scores are obtained from (i) a state-of-the-art COTS matcher (COTS-A), (ii) an open-source matcher (FaceNet), and (iii) a simple sum fusion of scores obtained from COTSA and FaceNet matchers. To improve the performance of the open-source FaceNet matcher for child face recognition, we were able to fine-tune it on an independent training set of 3,294 face images of 1,119 children in the age group [3,18] years. Multilevel statistical models are fit to genuine comparison scores from the CLF dataset to determine the decrease in face recognition accuracy over time. Additionally, we analyze both the verification and open-set identification accuracies in order to evaluate state-of-the-art face recognition technology for tracing and identifying children lost at a young age as victims of child trafficking or abduction.",2018,2018 International Conference on Biometrics (ICB),1711.0399,10.1109/ICB2018.2018.00042,https://arxiv.org/pdf/1711.03990.pdf
8eabed69bbebd83d90c7c27b731ff76edcd6b0a9,0,1,SSN: Learning Sparse Switchable Normalization via SparsestMax,"Normalization method deals with parameters training of convolution neural networks (CNNs) in which there are often multiple convolution layers. Despite the fact that layers in CNN are not homogeneous in the role they play at representing a prediction function, existing works often employ identical normalizer in different layers, making performance away from idealism. To tackle this problem and further boost performance, a recently-proposed switchable normalization (SN) provides a new perspective for deep learning: it learns to select different normalizers for different convolution layers of a ConvNet. However, SN uses softmax function to learn importance ratios to combine normalizers, not only leading to redundant computations compared to a single normalizer but also making model less interpretable. This work addresses this issue by presenting sparse switchable normalization (SSN) where the importance ratios are constrained to be sparse. Unlike ℓ1\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\ell _1$$\end{document} and ℓ0\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$\ell _0$$\end{document} regularizations that impose difficulties in tuning layer-wise regularization coefficients, we turn this sparse-constrained optimization problem into feed-forward computation by proposing SparsestMax, which is a sparse version of softmax. SSN has several appealing properties. (1) It inherits all benefits from SN such as applicability in various tasks and robustness to a wide range of batch sizes. (2) It is guaranteed to select only one normalizer for each normalization layer, avoiding redundant computations and improving interpretability of normalizer selection. (3) SSN can be transferred to various tasks in an end-to-end manner. Extensive experiments show that SSN outperforms its counterparts on various challenging benchmarks such as ImageNet, COCO, Cityscapes, ADE20K, Kinetics and MegaFace. Models and code are available at https://github.com/switchablenorms/Sparse_SwitchNorm.",2019,International Journal of Computer Vision,1903.03793,10.1007/s11263-019-01269-y,https://arxiv.org/pdf/1903.03793.pdf
8ed7d8a07ac21328d3c03ff3880e6f6f939257f6,0,1,Adversarial Learning for Age-Invariant Face Recognition,"There has been an increasing research interest in ageinvariant face recognition. However, matching faces with big age gaps remains a challenging problem, primarily due to the significant discrepancy of face appearance caused by aging. To reduce such discrepancy, in this paper we present a novel algorithm to remove age-related components from features mixed with both identity and age information. Specifically, we factorize a mixed face feature into two uncorrelated components: identity-dependent component and age-dependent component, where the identitydependent component contains information that is useful for face recognition. To implement this idea, we propose the Decorrelated Adversarial Learning (DAL) algorithm, where a Canonical Mapping Module (CMM) is introduced to find maximum correlation of the paired features generated by the backbone network, while the backbone network and the factorization module are trained to generate features reducing the correlation. Thus, the proposed model learns the decomposed features of age and identity whose correlation is significantly reduced. Simultaneously, the identity-dependent feature and the age-dependent feature are supervised by ID and age preserving signals respectively to ensure they contain the correct information. Extensive experiments have been conducted on the popular public-domain face aging datasets (FG-NET, MORPH Album 2, and CACD-VS) to demonstrate the effectiveness of the proposed approach.",,,,,https://pdfs.semanticscholar.org/8ed7/d8a07ac21328d3c03ff3880e6f6f939257f6.pdf
