paperId,uses dataset or derivative,dataset(s) / model(s) used,unable to disambiguate,cites D18,cites D19,cites D20(1),cites D20(2),cites D20(3),cites D21,cites D22,cites D23,cites D24,cites D25,cites D26,title,abstract,year,venue,arxivId,doi,pdfUrl
7391db7c99c5b43428b093188a66a9e274d7ac08,0,,,0,1,0,0,0,0,0,0,0,0,0,GADE: A Generative Adversarial Approach to Density Estimation and its Applications,"Density estimation is a challenging unsupervised learning problem. Current maximum likelihood approaches for density estimation are either restrictive or incapable of producing high-quality samples. On the other hand, likelihood-free models such as generative adversarial networks, produce sharp samples without a density model. The lack of a density estimate limits the applications to which the sampled data can be put, however. We propose a generative adversarial density estimator (GADE), a density estimation approach that bridges the gap between the two. Allowing for a prior on the parameters of the model, we extend our density estimator to a Bayesian model where we can leverage the predictive variance to measure our confidence in the likelihood. Our experiments on challenging applications such as visual dialog or autonomous driving where the density and the confidence in predictions are crucial shows the effectiveness of our approach.",2020,International Journal of Computer Vision,,10.1007/s11263-020-01360-9,
741bf6ebb5d8abaa54ea4e4738d36ea54db313fe,0,,,0,1,0,0,0,0,0,0,0,0,0,Interpretable Set Functions,"We propose learning flexible but interpretable functions that aggregate a variable-length set of permutation-invariant feature vectors to predict a label. We use a deep lattice network model so we can architect the model structure to enhance interpretability, and add monotonicity constraints between inputs-and-outputs. We then use the proposed set function to automate the engineering of dense, interpretable features from sparse categorical features, which we call semantic feature engine. Experiments on real-world data show the achieved accuracy is similar to deep sets or deep neural networks, and is easier to debug and understand.",2018,ArXiv,1806.0005,,https://arxiv.org/pdf/1806.00050.pdf
75b9df987114dfcf9ca83a86ec324a5b3c0d6375,0,,,1,0,0,0,0,0,0,0,0,0,0,New face recognition method based on local binary pattern histogram,"Face recognition is one of the most important tasks in computer vision and biometrics where many algorithms have been developed. The Local Binary Pattern (LBP) has been proved to be effective for facial image representation and analysis, but it is too local to be robust. In this paper, we present an improved method for face recognition named Elongated Multi-Block Local Ternary Pattern (EMBLTP), which is based on Local Binary Pattern (LBP).The proposed method is tested on Yale face database and compared with different variants of LBP. Experimental results show that, the classification rate of the proposed method is appreciable.",2014,2014 15th International Conference on Sciences and Techniques of Automatic Control and Computer Engineering (STA),,10.1109/STA.2014.7086724,http://www.univ-oeb.dz/bibliotheque/wp-content/uploads/2017/01/new-face-recognition-method.pdf
75f41ad75a634b1371261edee03fef8fe292df0d,0,,,0,0,0,0,0,0,0,1,0,0,0,"Kernel analysis over Riemannian manifolds for visual recognition of actions, pedestrians and textures","A convenient way of analysing Riemannian manifolds is to embed them in Euclidean spaces, with the embedding typically obtained by flattening the manifold via tangent spaces. This general approach is not free of drawbacks. For example, only distances between points to the tangent pole are equal to 1 geodesic distances. This is restrictive and may lead to inaccurate modelling. Instead of using tangent spaces, we propose embedding into the Reproducing Kernel Hilbert Space by introducing a Riemannian pseudo kernel. We furthermore propose to recast a locality preserving projection technique from Euclidean spaces to Riemannian manifolds, in order to demonstrate the benefits of the embedding. Experiments on several visual classification tasks (gesture recognition, person re-identification and texture classification) show that in comparison to tangent-based processing and state-of-the-art methods (such as tensor canonical correlation analysis), the proposed approach obtains considerable improvements in discrimination accuracy.",2012,2012 IEEE Workshop on the Applications of Computer Vision (WACV),,10.1109/WACV.2012.6163005,https://espace.library.uq.edu.au/view/UQ:269137/UQ269137_OA.pdf
7651d6498f437e30d31e354933b93f52791b6542,0,,,0,1,0,0,0,0,0,0,0,0,0,Learning from Irregularly-Sampled Time Series: A Missing Data Perspective,"Irregularly-sampled time series occur in many domains including healthcare. They can be challenging to model because they do not naturally yield a fixed-dimensional representation as required by many standard machine learning models. In this paper, we consider irregular sampling from the perspective of missing data. We model observed irregularly-sampled time series data as a sequence of index-value pairs sampled from a continuous but unobserved function. We introduce an encoder-decoder framework for learning from such generic indexed sequences. We propose learning methods for this framework based on variational autoencoders and generative adversarial networks. For continuous irregularly-sampled time series, we introduce continuous convolutional layers that can efficiently interface with existing neural network architectures. Experiments show that our models are able to achieve competitive or better classification results on irregularly-sampled multivariate time series compared to recent RNN models while offering significantly faster training times.",2020,ICML,2008.07599,,https://arxiv.org/pdf/2008.07599.pdf
767a6054796e2e6c1de453afab0e05e55aadf825,0,,,0,1,0,0,0,0,0,0,0,0,0,Learning Continuous Image Representation with Local Implicit Image Function,"How to represent an image? While the visual world is presented in a continuous manner, machines store and see the images in a discrete way with 2D arrays of pixels. In this paper, we seek to learn a continuous representation for images. Inspired by the recent progress in 3D reconstruction with implicit function, we propose Local Implicit Image Function (LIIF), which takes an image coordinate and the 2D deep features around the coordinate as inputs, predicts the RGB value at a given coordinate as an output. Since the coordinates are continuous, LIIF can be presented in an arbitrary resolution. To generate the continuous representation for pixel-based images, we train an encoder and LIIF representation via a self-supervised task with superresolution. The learned continuous representation can be presented in arbitrary resolution even extrapolate to ×30 higher resolution, where the training tasks are not provided. We further show that LIIF representation builds a bridge between discrete and continuous representation in 2D, it naturally supports the learning tasks with size-varied image ground-truths and significantly outperforms the method with resizing the ground-truths. Our project page with code is at https://yinboc.github.io/liif/.",2020,,2012.09161,,https://arxiv.org/pdf/2012.09161.pdf
7714882e4adbeab92fc217f07d5c150229b0aadc,1,[D20],,0,0,0,1,0,0,0,0,0,0,0,Joint features classifier with genetic set for undersampled face recognition,"Face recognition with limited training samples is a very difficult task. Especially in face recognition featuring one training image per individual, it even seems to be impossible to enable a superb accuracy. In this paper, we present a novel joint features classification approach with an external generic set for face recognition. The presented scheme leverages two representations based on Gabor feature and local Gabor binary patterns (LGBP) feature. Firstly, Gabor feature-based representation with an external generic set and LGBP feature-based representation with an external generic set are obtained independently. Then a weighted score level fusion scheme is adopted to automatically combine Gabor feature and LGBP feature, and to output the final decision. Three metrics, i.e., recognition rate, stability and execution time, are investigated in our evaluation of the performance of the presented method. The comprehensive experimental results on three large face databases (i.e., AR, FERET and WLF) demonstrated that the presented approach can always achieve very satisfactory accuracy and stability and that it is computationally tractable.",2017,Neural Computing and Applications,,10.1007/s00521-017-2897-8,
7717924aecb9ec5ebb8582aaa346c69eee1f86ca,0,,,0,1,0,0,0,0,0,0,0,0,0,No Representation without Transformation,"We extend the framework of variational autoencoders to represent transformations explicitly in the latent space. In the family of hierarchical graphical models that emerges, the latent space is populated by higher order objects that are inferred jointly with the latent representations they act on. To explicitly demonstrate the effect of these higher order objects, we show that the inferred latent transformations reflect interpretable properties in the observation space. Furthermore, the model is structured in such a way that in the absence of transformations, we can run inference and obtain generative capabilities comparable with standard variational autoencoders. Finally, utilizing the trained encoder, we outperform the baselines by a wide margin on a challenging out-of-distribution classification task.",2019,ArXiv,1912.03845,,https://arxiv.org/pdf/1912.03845.pdf
77c7d8012fe4179a814c1241a37a2256361bc1a4,0,,,1,0,0,0,0,0,0,0,0,0,0,BGP Face Retrieval Based on Coding Pyramid,"The traditional face image retrieval method is to compare the target picture with all the pictures in the database one by one, resulting in great time consumption. In this paper, the cascaded binary gradient pattern (BGP) is used to hierar-chically encode faces and form an encoding pyramid. The method of using fuzzy matching to exact matching is used when searching, according to the coding level, and the idea is based on the coarse-to-fine search. It is verified in the Yale Library that the method significantly shortens retrieval time and improves search efficiency.",2018,2018 10th International Conference on Intelligent Human-Machine Systems and Cybernetics (IHMSC),,10.1109/IHMSC.2018.10167,
77f1a5e3166b7fca66870fb61ddc8d6070d12cd0,0,,,0,1,0,0,0,0,0,0,0,0,0,OC-FakeDect: Classifying Deepfakes Using One-class Variational Autoencoder,"An image forgery method called Deepfakes can cause security and privacy issues by changing the identity of a person in a photo through the replacement of his/her face with a computer-generated image or another person's face. Therefore, a new challenge of detecting Deepfakes arises to protect individuals from potential misuses. Many researchers have proposed various binary-classification based detection approaches to detect deepfakes. However, binary-classification based methods generally require a large amount of both real and fake face images for training, and it is challenging to collect sufficient fake images data in advance. Besides, when new deepfakes generation methods are introduced, little deepfakes data will be available, and the detection performance may be mediocre. To overcome these data scarcity limitations, we formulate deepfakes detection as a one-class anomaly detection problem. We propose OC-FakeDect, which uses a one-class Variational Autoencoder (VAE) to train only on real face images and detects non-real images such as deepfakes by treating them as anomalies. Our preliminary result shows that our one class-based approach can be promising when detecting Deepfakes, achieving a 97.5% accuracy on the NeuralTextures data of the well-known FaceForensics++ benchmark dataset without using any fake images for the training process.",2020,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),,10.1109/CVPRW50498.2020.00336,
787e4415baa7bfa198a7e4a245c9b11034b01510,0,,,0,0,0,0,0,0,1,0,0,0,0,Robust Recognition using L 1-Principal Component Analysis by,,2016,,,,
78bcad8018467af3a6350714b70c91bd44f1181f,0,,,0,1,0,0,0,0,0,0,0,0,0,Considering Race a Problem of Transfer Learning,,2019,2019 IEEE Winter Applications of Computer Vision Workshops (WACVW),1812.04751,10.1109/wacvw.2019.00022,https://arxiv.org/pdf/1812.04751.pdf
79033ec1b2c86034908febd444d6ed3c753e17b3,1,[D20],,1,0,0,1,0,0,0,0,0,0,0,Face Recognition via Globality-Locality Preserving Projections,"We present an improved Locality Preserving Projections (LPP) method, namedGloablity-Locality Preserving Projections (GLPP), to preserve both the global and local geometric structures of data. In our approach, an additional constraint of the geometry of classes is imposed to the objective function of conventional LPP for respecting some more global manifold structures. Moreover, we formulate a two-dimensional extension of GLPP (2D-GLPP) as an example to show how to extend GLPP with some other statistical techniques. We apply our works to face recognition on four popular face databases, namely ORL, Yale, FERET and LFW-A databases, and extensive experimental results demonstrate that the considered global manifold information can significantly improve the performance of LPP and the proposed face recognition methods outperform the state-of-the-arts.",2013,ArXiv,1311.1279,,https://arxiv.org/pdf/1311.1279.pdf
7923742e2af655dee4f9a99e39916d164bc30178,1,,1,1,1,0,0,0,0,0,0,0,0,0,Soft biometric privacy: Retaining biometric utility of face images while perturbing gender,"While the primary purpose for collecting biometric data (such as face images, iris, fingerprints, etc.) is for person recognition, yet recent advances in machine learning has shown the possibility of extracting auxiliary information from biometric data such as age, gender, health attributes, etc. These auxiliary attributes are sometimes referred to as soft biometrics. This automatic extraction of soft biometric attributes can happen without the user's agreement, thereby raising several privacy concerns. In this work, we design a technique that modifies a face image such that its gender as assessed by a gender classifier is perturbed, while its biometric utility as assessed by a face matcher is retained. Given an arbitrary biometric matcher and an attribute classifier, the proposed method systematically perturbs the input image such that the output of the attribute classifier is confounded, while the output of the biometric matcher is not significantly impacted. Experimental analysis convey the efficacy of the scheme in imparting gender privacy to face images.",2017,2017 IEEE International Joint Conference on Biometrics (IJCB),,10.1109/BTAS.2017.8272743,http://www.cse.msu.edu/~rossarun/pubs/MirjaliliRossSoftBiometricPrivacy_IJCB2017.pdf
79815f31f42708fd59da345f8fa79f635a070730,0,,,0,1,0,0,0,0,0,0,0,0,0,Autoregressive Quantile Networks for Generative Modeling,"We introduce autoregressive implicit quantile networks (AIQN), a fundamentally different approach to generative modeling than those commonly used, that implicitly captures the distribution using quantile regression. AIQN is able to achieve superior perceptual quality and improvements in evaluation metrics, without incurring a loss of sample diversity. The method can be applied to many existing models and architectures. In this work we extend the PixelCNN model with AIQN and demonstrate results on CIFAR-10 and ImageNet using Inception score, FID, non-cherry-picked samples, and inpainting results. We consistently observe that AIQN yields a highly stable algorithm that improves perceptual quality while maintaining a highly diverse distribution.",2018,ICML,1806.05575,,https://arxiv.org/pdf/1806.05575.pdf
799322fc525964889afbfde27db1fcef9feb3d61,0,,,0,1,0,0,0,0,0,0,0,0,0,Training Deep Neural Network in Limited Precision,"Energy and resource efficient training of DNNs will greatly extend the applications of deep learning. However, there are three major obstacles which mandate accurate calculation in high precision. In this paper, we tackle two of them related to the loss of gradients during parameter update and backpropagation through a softmax nonlinearity layer in low precision training. We implemented SGD with Kahan summation by employing an additional parameter to virtually extend the bit-width of the parameters for a reliable parameter update. We also proposed a simple guideline to help select the appropriate bit-width for the last FC layer followed by a softmax nonlinearity layer. It determines the lower bound of the required bit-width based on the class size of the dataset. Extensive experiments on various network architectures and benchmarks verifies the effectiveness of the proposed technique for low precision training.",2018,ArXiv,1810.05486,,https://arxiv.org/pdf/1810.05486.pdf
7a5adfc8b3d1e5ae246b7d37c232ca4f7ad734f5,0,,,0,0,0,0,0,0,1,0,0,0,0,An Efficient Convolutional Neural Network Approach for Facial Recognition,"Data security being the main concern now a days, has faced a lot of threat in terms of breaching of information which requires immediate attention. Biometrics have served a long-run for this purpose which is a part of Deep Learning. In the recent past, face recognition has become a very important tool for safety and security purposes. This paper presents the application of face recognition technique, making use of Convolutional Neural Network (CNN) with Python and a comparison is drawn between the other techniques such as Principal Component Analysis (PCA), Local Binary Pattern (LBP) and K Nearest Neighbour (KNN). Unlike conventional methods, the proposed scheme uses four Convolutional layers with ReLu layers, four pooling layers, a fully connected layer and a Softmax Loss Layer to normalize the probability distribution. The dataset consists of 1500 images with different facial expressions and the model is trained and tested in order to acquire an accuracy using CNN method. Experimental results show that the proposed Neural Network scored an accuracy of 96.96%.",2020,"2020 10th International Conference on Cloud Computing, Data Science & Engineering (Confluence)",,10.1109/Confluence47617.2020.9058109,
7b2e0ada9b4299380421944f809a98783cf065a1,1,[D23],,1,0,0,0,0,0,1,1,0,0,0,An Out-of-Sample Extension to Manifold Learning via Meta-Modeling,"Unsupervised manifold learning has become accepted as an important tool for reducing dimensionality of a dataset by finding its meaningful low-dimensional representation lying on an unknown nonlinear subspace. Most manifold learning methods only embed an existing dataset but do not provide an explicit mapping function for novel out-of-sample data, thereby potentially resulting in an ineffective tool for classification purposes, particularly for iterative methods, such as active learning. To address this issue, out-of-sample extension methods have been introduced to generalize an existing embedding of new samples. In this paper, a novel out-of-sample method is introduced by utilizing high dimensional model representation (HDMR) as a nonlinear multivariate regression with the Tikhonov regularizer for unsupervised manifold learning algorithms. The proposed method was extensively analyzed using illustrative datasets sampled from known manifolds. Several experiments with 3D synthetic datasets and face recognition datasets were also conducted, and the performance of the proposed method was compared to several well-known out-of-sample methods. The results obtained with locally linear embedding (LLE), Laplacian Eigenmaps (LE), and t-distributed stochastic neighbor embedding (t-SNE) showed that the proposed method achieves competitive even better performance than the other out-of-sample methods.",2019,IEEE Transactions on Image Processing,,10.1109/TIP.2019.2915162,
7b8dce13824bd1ba29b5b2ea772ee676e639c817,0,,,0,1,0,0,0,0,0,0,0,0,0,Coupled Learning for Image Generation and Latent Representation Inference Using MMD,"For modeling the data distribution or the latent representation distribution in the image domain, deep learning methods such as the variational autoencoder (VAE) and the generative adversarial network (GAN) have been proposed. However, despite its capability of modeling these two distributions, VAE tends to learn less meaningful latent representations; GAN can only model the data distribution using the challenging and unstable adversarial training. To address these issues, we propose an unsupervised learning framework to perform coupled learning of these two distributions based on kernel maximum mean discrepancy (MMD). Specifically, the proposed framework consists of (1) an inference network and a generation network for mapping between the data space and the latent space, and (2) a latent tester and a data tester for performing two-sample tests in these two spaces, respectively. On one hand, we perform a two-sample test between stochastic representations from the prior distribution and inferred representations from the inference network. On the other hand, we perform a two-sample test between the real data and generated data. In addition, we impose structural regularization that the two networks are inverses of each other, so that the learning of these two distributions can be coupled. Experimental results on benchmark image datasets demonstrate that the proposed framework is competitive on image generation and latent representation inference of images compared with representative approaches.",2018,PCM,,10.1007/978-3-030-00767-6_40,
7bf089c461a31b1737b2207448b21a2fbca998f9,0,,,0,1,0,0,0,0,0,0,0,0,0,Deep Model Transferability from Attribution Maps,"Exploring the transferability between heterogeneous tasks sheds light on their intrinsic interconnections, and consequently enables knowledge transfer from one task to another so as to reduce the training effort of the latter. In this paper, we propose an embarrassingly simple yet very efficacious approach to estimating the transferability of deep networks, especially those handling vision tasks. Unlike the seminal work of \emph{taskonomy} that relies on a large number of annotations as supervision and is thus computationally cumbersome, the proposed approach requires no human annotations and imposes no constraints on the architectures of the networks. This is achieved, specifically, via projecting deep networks into a \emph{model space}, wherein each network is treated as a point and the distances between two points are measured by deviations of their produced attribution maps. The proposed approach is several-magnitude times faster than taskonomy, and meanwhile preserves a task-wise topological structure highly similar to the one obtained by taskonomy. Code is available at \url{https://github.com/zju-vipa/TransferbilityFromAttributionMaps}.",2019,NeurIPS,1909.11902,,https://arxiv.org/pdf/1909.11902.pdf
7cfc822cab9e1c893cf6f6d6cb7ff2741d30a467,1,"[D18], [D22]",,1,0,0,0,0,1,1,0,0,0,0,Pose-robust face signature for multi-view face recognition,"Despite the great progress achieved in unconstrained face recognition, pose variations still remain a challenging and unsolved practical issue. We propose a novel framework for multi-view face recognition based on extracting and matching pose-robust face signatures from 2D images. Specifically, we propose an efficient method for monocular 3D face reconstruction, which is used to lift the 2D facial appearance to a canonical texture space and estimate the self-occlusion. On the lifted facial texture we then extract various local features, which are further enhanced by the occlusion encodings computed on the self-occlusion mask, resulting in a pose-robust face signature, a novel feature representation of the original 2D facial image. Extensive experiments on two public datasets demonstrate that our method not only simplifies the matching of multi-view 2D facial images by circumventing the requirement for pose-adaptive classifiers, but also achieves superior performance.",2015,"2015 IEEE 7th International Conference on Biometrics Theory, Applications and Systems (BTAS)",,10.1109/BTAS.2015.7358788,http://www.cbl.uh.edu/pub_files/PF_PRFS_submission_btas2015_v11.pdf
7d4fab16ace47e1ea041abaac4b7845987bc37e1,0,,,0,0,0,0,0,0,0,0,0,0,1,HeadNet: Pedestrian Head Detection Utilizing Body in Context,"Pedestrian head with arbitrary poses and size is prohibitively difficult to detect in many real world applications. An appealing alternative is to utilize object detection technologies, which tend to be more and more mature and faster. However, general object detection technologies can hardly work in complicated scenarios where many heads are often too small to detect. In this paper, we present a novel approach that learns a semantic connection between pedestrian head and other body parts for head detection. Specifically, the proposed model, named as HeadNet, is based on PVANet backbone and also introduces beneficial strategies including online hard example mining (OHEM), fine-grained feature maps, RoI Align and Body in Context (BiC). Experiments demonstrate that our approach is able to utilize spatial semantics of the entire body effectively, and gains inspiring performance for pedestrian head detection.",2018,2018 13th IEEE International Conference on Automatic Face & Gesture Recognition (FG 2018),,10.1109/FG.2018.00089,http://vipl.ict.ac.cn/uploadfile/upload/2018070916430980.pdf
7dbaf162c668c03a492c80abf3344fa616b3325b,0,,,0,1,0,0,0,0,0,0,0,0,1,Slim-CNN: A Light-Weight CNN for Face Attribute Prediction,"We introduce a computationally-efficient CNN micro-architecture Slim Module to design a lightweight deep neural network Slim-Net for face attribute prediction. Slim Modules are constructed by assembling depthwise separable convolutions with pointwise convolution to produce a computationally efficient module. The problem of facial attribute prediction is challenging because of the large variations in pose, background, illumination, and dataset imbalance. We stack these Slim Modules to devise a compact CNN which still maintains very high accuracy. Additionally, the neural network has a very low memory footprint which makes it suitable for mobile and embedded applications. Experiments on the CelebA dataset show that Slim-Net achieves an accuracy of 91.24% with at least 25 times fewer parameters than comparably performing methods, which reduces the memory storage requirement of Slim-net by at least 87%.",2019,ArXiv,1907.02157,,https://arxiv.org/pdf/1907.02157.pdf
8035e8796ed5bdd44477c523cd6b03f9adfa2d8e,0,,,1,0,0,0,0,0,0,0,0,0,0,Multimodal Feature Level Fusion based on Particle Swarm Optimization with Deep Transfer Learning,"There are several biometric-based systems which rely on a single biometric modality, most of them focus on face, iris or fingerprint. Despite the good accuracies obtained with single modalities, these systems are more susceptible to attacks, i.e, spoofing attacks, and noises of all kinds, especially in non-cooperative (in-the-wild) environments. Since non-cooperative environments are becoming more and more common, new approaches involving multi-modal biometrics have received more attention. One challenge in multimodal biometric systems is how to integrate the data from different modalities. Initially, we propose a deep transfer learning optimized from a model trained for face recognition achieving outstanding representation for only iris modality. Our feature level fusion by means of features selection targets the use of the Particle Swarm Optimization (PSO) for such aims. In our pool, we have the proposed iris fine-tuned representation and a periocular one from previous work of us. We compare this approach for fusion in feature level against three basic function rules for matching at score level: sum, multi, and min. Results are reported for iris and periocular region (NICE.II competition database) and also in an open-world scenario. The experiments in the NICE.II competition databases showed that our transfer learning representation for iris modality achieved a new state-of-the-art, i.e., decidability of 2.22 and 14.56% of EER. We also yielded a new state-of-the-art result when the fusion at feature level by PSO is done on periocular and iris modalities, i.e., decidability of 3.45 and 5.55% of EER.",2018,2018 IEEE Congress on Evolutionary Computation (CEC),,10.1109/CEC.2018.8477817,
804f5149ed3b3c2de7291d72740a1c8f601ca1ea,0,,,0,1,0,0,0,0,0,0,0,0,0,Disentangling Latent Factors of Variational Auto-encoder with Whitening,"After deep generative models were successfully applied to image generation tasks, learning disentangled latent variables of data has become a crucial part of deep generative model research. Many models have been proposed to learn an interpretable and factorized representation of latent variable by modifying their objective function or model architecture. To disentangle the latent variable, some models show lower quality of reconstructed images and others increase the model complexity which is hard to train. In this paper, we propose a simple disentangling method based on a traditional whitening process. The proposed method is applied to the latent variables of variational auto-encoder (VAE), although it can be applied to any generative models with latent variables. In experiment, we apply the proposed method to simple VAE models and experiment results confirm that our method finds more interpretable factors from the latent space while keeping the reconstruction error the same as the conventional VAE's error.",2019,ICANN,,10.1007/978-3-030-30508-6_47,
80fd2ab057b406eb0617ef07aae6a07545cc3b8a,1,[D18],,1,0,0,0,0,0,0,0,0,0,0,Library Automation System: Book cover recognition using deep learning,"With thousands of books across hundreds of disciplines present in a library, manual allocation of books is both time consuming, human intensive, as well as inefficient in terms of monetary costs. The presence of manual labour while providing employment to a section of society tends to slow down the process of lending in addition to increasing the probability of errors. The proposed research work attempts at automating the library book management system there by reducing latency and long queues as well as the potential of making mistakes in the distribution of books. Recent advancements of deep neural networks have improved textual recognition in natural scenes. The system proposed employs a neural network model for text detection and recognition, having the potential to reduce and even eliminate manual labour performed by the staff. This paper attempts to investigate neural networks for the application of library management by proposing our own Optical Character Recognition (OCR) and text matching algorithms. This task further introduces challenges such as getting the exact name of the book as well as dealing with distorted images and varied backgrounds. The system thus developed performs very well with book covers producing results over 60% in accuracy against current models that provide about 40% thereby making the system achieve state of the art performance on book cover information retrieval.",2019,2019 4th International Conference on Computational Systems and Information Technology for Sustainable Solution (CSITSS),,10.1109/CSITSS47250.2019.9031052,
8224b69ba539b09487b85a5af273b396d5628f97,0,,,0,1,0,0,0,0,0,0,0,0,0,DEEP LEARNING ARCHITECTURES FOR COMPUTER VISION A Degree Thesis Submitted to the Faculty of the Escola Tècnica d'Enginyeria de Telecomunicació de Barcelona,........................................................................................................................... 1 Resum .............................................................................................................................. 2 Resumen .......................................................................................................................... 3 Acknowledgements .......................................................................................................... 5 Revision history and approval record ................................................................................ 6 Table of contents .............................................................................................................. 7 List of Figures ................................................................................................................... 8 List of Tables: ................................................................................................................... 9,2016,,,,https://pdfs.semanticscholar.org/8224/b69ba539b09487b85a5af273b396d5628f97.pdf
822502df38f9b242a939e0ca19dd4e197690ef2f,0,,,0,1,0,0,0,0,0,0,0,0,0,Deception Detection by 2D-to-3D Face Reconstruction from Videos,"Lies and deception are common phenomena in society, both in our private and professional lives. However, humans are notoriously bad at accurate deception detection. Based on the literature, human accuracy of distinguishing between lies and truthful statements is 54% on average, in other words it is slightly better than a random guess. While people do not much care about this issue, in high-stakes situations such as interrogations for series crimes and for evaluating the testimonies in court cases, accurate deception detection methods are highly desirable. To achieve a reliable, covert, and non-invasive deception detection, we propose a novel method that jointly extracts reliable low- and high-level facial features namely, 3D facial geometry, skin reflectance, expression, head pose, and scene illumination in a video sequence. Then these features are modeled using a Recurrent Neural Network to learn temporal characteristics of deceptive and honest behavior. We evaluate the proposed method on the Real-Life Trial (RLT) dataset that contains high-stake deceptive and honest videos recorded in courtrooms. Our results show that the proposed method (with an accuracy of 72.8%) improves the state of the art as well as outperforming the use of manually coded facial attributes 67.6%) in deception detection.",2018,ArXiv,1812.10558,,https://arxiv.org/pdf/1812.10558.pdf
829f73b0ba27776c44a5914fad441615174ebd99,0,,,0,1,0,0,0,0,0,0,0,0,0,Sparse Generative Adversarial Network,"We propose a new approach to Generative Adversarial Networks (GANs) to achieve an improved performance with additional robustness to its so-called and well-recognized mode collapse. We first proceed by mapping the desired data onto a frame-based space for a sparse representation to lift any limitation of small support features prior to learning the structure. To that end, we start by dividing an image into multiple patches and modifying the role of the generative network from producing an entire image, at once, to creating a sparse representation vector for each image patch. We synthesize an entire image by multiplying generated sparse representations to a pre-trained dictionary and assembling the resulting patches. This approach restricts the output of the generator to a particular structure, obtained by imposing a Union of Subspaces (UoS) model to the original training data, leading to more realistic images, while maintaining a desired diversity. To further regularize GANs in generating high-quality images and to avoid the notorious mode-collapse problem, we introduce a third player in GANs, called reconstructor. This player utilizes an auto-encoding scheme to ensure that first, the input-output relation in the generator is injective and second each real image corresponds to some input noise. We present a number of experiments, where the proposed algorithm shows a remarkably higher inception score compared to the equivalent conventional GANs.",2019,2019 IEEE/CVF International Conference on Computer Vision Workshop (ICCVW),1908.0893,10.1109/ICCVW.2019.00369,https://arxiv.org/pdf/1908.08930.pdf
833ea9178db44444672d6d92ccaece50589250ac,0,,,1,0,0,0,0,0,0,0,0,0,0,Methodologies in Face Recognition for Surveillance,"Face recognition being the most significant part of the biometrics and video surveillance systems has to deal with many challenges like pose, illumination, distance, expression variations along with occlusion, low resolution and noise. This paper analyses the latest approaches and methodologies adapted by Face Recognition systems in overcoming the challenges with the focus on their performance on publicly available bench-mark face databases. Few of the approaches discussed in this paper are Local Binary Pattern technique, Reference Face Graph framework, Principal Component Analysis algorithm, Linear Discriminant Analysis algorithm, MLP Neural Networks, 3D Modeling, Back Propagation Neural Network, Local Pavithra S G Bhat Gradient Hexa Pattern descriptor, FPGA based architecture, Conditional Generative Adversarial Networks and Trunk-Branch Ensemble Convolutional Neural Networks. This paper provides an insight for selection of an approach for future researchers and practitioners for real world implementation.",2018,2018 3rd International Conference on Computational Systems and Information Technology for Sustainable Solutions (CSITSS),,10.1109/CSITSS.2018.8768747,
83aae4a4f2d843720682f965fbbbe4919debe015,0,,,0,1,0,0,0,0,0,0,0,0,1,EGroupNet: A Feature-enhanced Network for Age Estimation with Novel Age Group Schemes,"Although age estimation is easily affected by smiling, race, gender, and other age-related attributes, most of the researchers did not pay attention to the correlations among these attributes. Moreover, many researchers perform age estimation from a wide range of age; however, conducting an age prediction over a narrow age range may achieve better results. This article proposes a hierarchic approach referred to as EGroupNet for age prediction. The method includes two main stages, i.e., feature enhancement via excavating the correlations among age-related attributes and age estimation based on different age group schemes. First, we apply the multi-task learning model to learn multiple face attributes simultaneously to obtain discriminative features of different attributes. Second, we project the outputs of fully connected layers of several subnetworks into a highly correlated matrix space via the correlation learning process. Third, we classify these enhanced features into narrow age groups using two Extreme Learning Machine models. Finally, we make predictions based on the results of the age groups mergence. We conduct a large number of experiments on MORPH-II, LAP-2016 dataset, and Adience benchmark. The mean absolute errors of the two different settings on MORPH-II are 2.48 and 2.13 years, respectively; the normal score (ε) on the LAP-2016 dataset is 0.3578; and the accuracy of age prediction on Adience benchmark is 0.6978.",2020,ACM Trans. Multim. Comput. Commun. Appl.,,10.1145/3379449,
84b94515f07f46b3a48448974a4e2d55ec557e37,1,[D18],,1,0,0,0,0,0,0,0,0,0,0,Euclidean-Distance Based Fuzzy Commitment Scheme for Biometric Template Security,"With the introduction of triplet loss and other Euclidean-distance based loss functions, significant performance enhancement has been obtained for deep-learning based face recognition systems. However, existing template security solutions are based on binary feature vectors or binarization of real valued feature vectors using shielding function. This paper proposes a key-binding cryptographic template security scheme that uses lattice structure and sphere packing in the Euclidean space. In contrary to existing schemes, the proposed scheme can be applied to real-valued feature vectors. Therefore, it is more compatible with recent face recognition methods based on Euclidean distance. In this paper, two different versions of our proposed schemes are discussed in terms of security and complexity. Experimental investigations on Labeled Faces in the Wild dataset suggest no degradation in the performance of the face recognition system after being secured by our proposed scheme.",2019,2019 7th International Workshop on Biometrics and Forensics (IWBF),,10.1109/IWBF.2019.8739177,
