paperId,uses dataset or derivative,dataset(s) / model(s) used,unable to disambiguate,cites D1,cites D2,cites D3,title,abstract,year,venue,arxivId,doi,pdfUrl
952a8ef56f35376a52e4540d3df9e48f4077b09e,0,,,0,1,0,Deep feature embedding learning for person re-identification based on lifted structured loss,"Person re-identification (re-id) aims at matching the same individual in videos captured by multiple cameras, and much progress has been made in recent years due to large scale pedestrian data sets and deep learning-based techniques. In this paper, we propose deep feature embedding learning for person re-id based on lifted structured loss. Triplet loss is commonly used in deep neural networks for person re-id. However, the triplet loss-based framework is not able to make full use of the batch information, and thus needs to choose hard negative samples manually that is time-consuming. To address this problem, we adopt lifted structured loss for deep neural networks that makes the network learn better feature embedding by minimizing intra-class variation and maximizing inter-class variation. Extensive experiments on Market-1501, CUHK03, CUHK01 and VIPeR data sets demonstrate the superior performance of the proposed method over state-of-the-arts in terms of the cumulative match curve (CMC) metric.",2018,Multimedia Tools and Applications,,10.1007/s11042-018-6408-4,
95549a8692f734b978f1177c76242e074d52e67a,0,,,0,1,0,Matching Adversarial Networks,"Generative Adversarial Nets (GANs) and Conditonal GANs (CGANs) show that using a trained network as loss function (discriminator) enables to synthesize highly structured outputs (e.g. natural images). However, applying a discriminator network as a universal loss function for common supervised tasks (e.g. semantic segmentation, line detection, depth estimation) is considerably less successful. We argue that the main difficulty of applying CGANs to supervised tasks is that the generator training consists of optimizing a loss function that does not depend directly on the ground truth labels. To overcome this, we propose to replace the discriminator with a matching network taking into account both the ground truth outputs as well as the generated examples. As a consequence, the generator loss function also depends on the targets of the training examples, thus facilitating learning. We demonstrate on three computer vision tasks that this approach can significantly outperform CGANs achieving comparable or superior results to task-specific solutions and results in stable training. Importantly, this is a general approach that does not require the use of task-specific loss functions.",2018,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,,10.1109/CVPR.2018.00837,http://openaccess.thecvf.com/content_cvpr_2018/papers/Mattyus_Matching_Adversarial_Networks_CVPR_2018_paper.pdf
957d185f5f7f810734adff507a623d5bca5a0c1c,0,,,1,0,0,Conditional GAN based individual and global motion fusion for multiple object tracking in UAV videos,"Abstract Multiple Object Tracking (MOT) meets great challenges in videos captured by Unmanned Aerial Vehicles (UAVs). Different from traditional videos, due to high altitude and abrupt motion changes of UAVs, the sizes of target objects in UAVs videos are usually very small and the appearance information of target objects is unreliable. The motion analysis is meaningful to associate multiple objects in UAV videos. However, the traditional motion analysis models inevitably suffer from the autonomous motion of UAVs. In this paper, we proposed a Conditional Generative Adversarial Networks (GAN) based model to predict complex motions in UAV videos. We regard the objects motions and the UAV movement as the individual motions and global motions respectively. They are complementary with each other and are employed jointly to facilitate accurate motion prediction. Specifically, a social Long Short Term Memory network is exploited to estimate the individual motion of objects, and a Siamese network is constructed to generate the global motion to reflect the view changes from UAVs, and a conditional GAN is developed to generate the final motion affinity. Extensive experimental results are conducted on public UAV datasets contained various types of objects and 4 different kinds of object detection inputs. Robust motion prediction and improved MOT performance are achieved compared with state-of-the-art methods.",2020,Pattern Recognit. Lett.,,10.1016/j.patrec.2019.12.018,
982cb4421cedce057ae2fc864efac8e43d9c0a5a,0,,,1,0,0,TAO: A Large-Scale Benchmark for Tracking Any Object,"For many years, multi-object tracking benchmarks have focused on a handful of categories. Motivated primarily by surveillance and self-driving applications, these datasets provide tracks for people, vehicles, and animals, ignoring the vast majority of objects in the world. By contrast, in the related field of object detection, the introduction of large-scale, diverse datasets (e.g., COCO) have fostered significant progress in developing highly robust solutions. To bridge this gap, we introduce a similarly diverse dataset for Tracking Any Object (TAO). It consists of 2,907 high resolution videos, captured in diverse environments, which are half a minute long on average. Importantly, we adopt a bottom-up approach for discovering a large vocabulary of 833 categories, an order of magnitude more than prior tracking benchmarks. To this end, we ask annotators to label objects that move at any point in the video, and give names to them post factum. Our vocabulary is both significantly larger and qualitatively different from existing tracking datasets. To ensure scalability of annotation, we employ a federated approach that focuses manual effort on labeling tracks for those relevant objects in a video (e.g., those that move). We perform an extensive evaluation of state-of-the-art trackers and make a number of important discoveries regarding large-vocabulary tracking in an open-world. In particular, we show that existing single- and multi-object trackers struggle when applied to this scenario in the wild, and that detection-based, multi-object trackers are in fact competitive with user-initialized ones. We hope that our dataset and analysis will boost further progress in the tracking community.",2020,ECCV,2005.10356,10.1007/978-3-030-58558-7_26,https://arxiv.org/pdf/2005.10356.pdf
98bda8768fd4a384695ecc736876a87f51c4ca0e,0,,,0,1,0,Pedestrian-Synthesis-GAN: Generating Pedestrian Data in Real Scene and Beyond,"State-of-the-art pedestrian detection models have achieved great success in many benchmarks. However, these models require lots of annotation information and the labeling process usually takes much time and efforts. In this paper, we propose a method to generate labeled pedestrian data and adapt them to support the training of pedestrian detectors. The proposed framework is built on the Generative Adversarial Network (GAN) with multiple discriminators, trying to synthesize realistic pedestrians and learn the background context simultaneously. To handle the pedestrians of different sizes, we adopt the Spatial Pyramid Pooling (SPP) layer in the discriminator. We conduct experiments on two benchmarks. The results show that our framework can smoothly synthesize pedestrians on background images of variations and different levels of details. To quantitatively evaluate our approach, we add the generated samples into training data of the baseline pedestrian detectors and show the synthetic images are able to improve the detectors' performance.",2018,ArXiv,1804.02047,,https://arxiv.org/pdf/1804.02047.pdf
9ad5f32b98c8b8d25813998d1ba7dcae2fde2b62,1,[D2],,0,1,0,An Efficient Person Re-Identification Model Based on New Regularization Technique,"The aim of person re-identification (ReID) is to recognize the same persons across different scenes. Due to the many demanding applications that utilize large-scale data, more and more attention has been devoted to matching efficiency and accuracy. Many methods that are based on binary coding have been presented to reach efficient ReID. Those methods learn projections to map the high-dimensional features into deep neural networks or compact binary codes through simple insertion of an extra fully connected layer with tanh-like activation. Nevertheless, the former approach needs hand-crafted feature extraction that also wastes a lot of time and complex (discrete) optimizations. In contrast, the latter approach lacks the essential discriminative information to a large extent because of the straightforward activation functions. A ReID framework is proposed in the current work, and it is inspired by the adversarial framework depending on the new regularization approach (ABC-NReg). We embedded the discriminative network into adversarial binary coding (ABC) with our new regularization, which improved the discriminative power combined with the triplet network. ABC-NReg and triplet networks were optimized, and three large-scale benchmark datasets, namely CUHK03, Market-1501, and DukeMTMC-reID datasets, were utilized to test the performance of our proposed model. We further compared the simulation results with the present hashing and non-hashing algorithms. Our model provided better results than other present models using the Market-1501 and DukeMTMC-reID datasets when considering Rank-1. For CUHK03 dataset, the proposed model exceeded the performance of other works when considering Rank 5 and Rank 20.",2020,IEEE Access,,10.1109/ACCESS.2020.3024120,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09195809.pdf
9bc62e06f414e239f461ee0ee9318e5bbfe2e33a,0,,,0,1,0,From person to group re-identification via unsupervised transfer of sparse features,"Abstract The visual association of a person appearing in the field of view of different cameras is today well known as Person Re-Identification. Current approaches find a solution to such a problem by considering persons as individuals, hence avoiding the fact that frequently they form groups or move in crowds. In such cases, the information acquired by neighboring individuals can provide relevant visual context to boost the performance in re-identifying persons within the group. In light of enriched information, groups re-identification encompasses additional problems to the common person re-identification ones, such as severe occlusions and changes in the relative position of people within the group. In this paper, the single person re-identification knowledge is transferred by means of a sparse dictionary learning to group re-identification. First, patches extracted from single person images are used to learn a dictionary of sparse atoms. This is used to obtain a sparsity-driven residual group representation that is exploited to perform group re-identification. To evaluate the performance of the proposed approach, we considered the i-LIDS groups dataset that is the only group re-identification publicly available dataset. The benchmark datasets for single person re-identification evaluation do not include group information, hence we collected two additional datasets under challenging scenarios and used them to validate our solution.",2019,Image Vis. Comput.,,10.1016/J.IMAVIS.2019.02.009,
9c364f90dbd09e5366c2d492cd12f989bf8588e6,1,[D2],,0,1,0,Style Normalization and Restitution for Generalizable Person Re-Identification,"Existing fully-supervised person re-identification (ReID) methods usually suffer from poor generalization capability caused by domain gaps. The key to solving this problem lies in filtering out identity-irrelevant interference and learning domain-invariant person representations. In this paper, we aim to design a generalizable person ReID framework which trains a model on source domains yet is able to generalize/perform well on target domains. To achieve this goal, we propose a simple yet effective Style Normalization and Restitution (SNR) module. Specifically, we filter out style variations (e.g., illumination, color contrast) by Instance Normalization (IN). However, such a process inevitably removes discriminative information. We propose to distill identity-relevant feature from the removed information and restitute it to the network to ensure high discrimination. For better disentanglement, we enforce a dual causal loss constraint in SNR to encourage the separation of identity-relevant features and identity-irrelevant features. Extensive experiments demonstrate the strong generalization capability of our framework. Our models empowered by the SNR modules significantly outperform the state-of-the-art domain generalization approaches on multiple widely-used person ReID benchmarks, and also show superiority on unsupervised domain adaptation.",2020,2020 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),2005.11037,10.1109/cvpr42600.2020.00321,https://arxiv.org/pdf/2005.11037.pdf
9d117f1f1c3a787a61667573bcc94671a767d1c4,1,[D2],,0,1,0,Recover and Identify: A Generative Dual Model for Cross-Resolution Person Re-Identification,"Person re-identification (re-ID) aims at matching images of the same identity across camera views. Due to varying distances between cameras and persons of interest, resolution mismatch can be expected, which would degrade person re-ID performance in real-world scenarios. To overcome this problem, we propose a novel generative adversarial network to address cross-resolution person re-ID, allowing query images with varying resolutions. By advancing adversarial learning techniques, our proposed model learns resolution-invariant image representations while being able to recover the missing details in low-resolution input images. The resulting features can be jointly applied for improving person re-ID performance due to preserving resolution invariance and recovering re-ID oriented discriminative details. Our experiments on five benchmark datasets confirm the effectiveness of our approach and its superiority over the state-of-the-art methods, especially when the input resolutions are unseen during training.",2019,2019 IEEE/CVF International Conference on Computer Vision (ICCV),1908.06052,10.1109/ICCV.2019.00818,https://arxiv.org/pdf/1908.06052.pdf
9e44cfd8832acc2c1d7753733bb92b716bcdce2d,1,[D2],,1,1,0,Top-DB-Net: Top DropBlock for Activation Enhancement in Person Re-Identification,"Person Re-Identification is a challenging task that aims to retrieve all instances of a query image across a system of non-overlapping cameras. Due to the various extreme changes of view, it is common that local regions that could be used to match people are suppressed, which leads to a scenario where approaches have to evaluate the similarity of images based on less informative regions. In this work, we introduce the Top-DB-Net, a method based on Top DropBlock that pushes the network to learn to focus on the scene foreground, with special emphasis on the most task-relevant regions and, at the same time, encodes low informative regions to provide high discriminability. The Top-DB-Net is composed of three streams: (i) a global stream encodes rich image information from a backbone, (ii) the Top DropBlock stream encourages the backbone to encode low informative regions with high discriminative features, and (iii) a regularization stream helps to deal with the noise created by the dropping process of the second stream, when testing the first two streams are used. Vast experiments on three challenging datasets show the capabilities of our approach against state-of-the-art methods. Qualitative results demonstrate that our method exhibits better activation maps focusing on reliable parts of the input images.",2020,ArXiv,2010.05435,,https://arxiv.org/pdf/2010.05435.pdf
9e99f02d153728a8bcad2dbe8f60dad79a457154,1,[D2],,0,1,0,Surpassing Real-World Source Training Data: Random 3D Characters for Generalizable Person Re-Identification,"Person re-identification has seen significant advancement in recent years. However, the ability of learned models to generalize to unknown target domains still remains limited. One possible reason for this is the lack of large-scale and diverse source training data, since manually labeling such a dataset is very expensive and privacy sensitive. To address this, we propose to automatically synthesize a large-scale person re-identification dataset following a set-up similar to real surveillance but with virtual environments, and then use the synthesized person images to train a generalizable person re-identification model. Specifically, we design a method to generate a large number of random UV texture maps and use them to create different 3D clothing models. Then, an automatic code is developed to randomly generate various different 3D characters with diverse clothes, races and attributes. Next, we simulate a number of different virtual environments using Unity3D, with customized camera networks similar to real surveillance systems, and import multiple 3D characters at the same time, with various movements and interactions along different paths through the camera networks. As a result, we obtain a virtual dataset, called RandPerson, with 1,801,816 person images of 8,000 identities. By training person re-identification models on these synthesized person images, we demonstrate, for the first time, that models trained on virtual data can generalize well to unseen target images, surpassing the models trained on various real-world datasets, including CUHK03, Market-1501, DukeMTMC-reID, and almost MSMT17. The RandPerson dataset is available at https://github.com/VideoObjectSearch/RandPerson.",2020,ACM Multimedia,2006.12774,10.1145/3394171.3413815,https://arxiv.org/pdf/2006.12774.pdf
9f0251cc11c2be6216560646d9155bed6134e7e8,1,[D2],,0,1,0,Metric Attack and Defense for Person Re-identification,"Person re-identification (re-ID) has attracted much attention recently due to its great importance in video surveillance. In general, distance metrics used to identify two person images are expected to be robust under various appearance changes. However, our work observes the extreme vulnerability of existing distance metrics to adversarial examples, generated by simply adding human-imperceptible perturbations to person images. Hence, the security danger is dramatically increased when deploying commercial re-ID systems in video surveillance.  Although adversarial examples have been extensively applied for classification analysis, it is rarely studied in metric analysis like person re-identification. The most likely reason is the natural gap between the training and testing of re-ID networks, that is, the predictions of a re-ID network cannot be directly used during testing without an effective metric. In this work, we bridge the gap by proposing Adversarial Metric Attack, a parallel methodology to adversarial classification attacks. Comprehensive experiments clearly reveal the adversarial effects in re-ID systems. Meanwhile, we also present an early attempt of training a metric-preserving network, thereby defending the metric against adversarial attacks. At last, by benchmarking various adversarial settings, we expect that our work can facilitate the development of adversarial attack and defense in metric-based applications.",2019,,1901.1065,,https://arxiv.org/pdf/1901.10650.pdf
a213bbf9740854a276fdf71dad8f30cfbe3ea4d4,0,,,1,0,0,The Unmanned Aerial Vehicle Benchmark: Object Detection and Tracking,"With the advantage of high mobility, Unmanned Aerial Vehicles (UAVs) are used to fuel numerous important applications in computer vision, delivering more efficiency and convenience than surveillance cameras with fixed camera angle, scale and view. However, very limited UAV datasets are proposed, and they focus only on a specific task such as visual tracking or object detection in relatively constrained scenarios. Consequently, it is of great importance to develop an unconstrained UAV benchmark to boost related researches. In this paper, we construct a new UAV benchmark focusing on complex scenarios with new level challenges. Selected from 10 hours raw videos, about 80,000 representative frames are fully annotated with bounding boxes as well as up to 14 kinds of attributes (e.g., weather condition, flying altitude, camera view, vehicle category, and occlusion) for three fundamental computer vision tasks: object detection, single object tracking, and multiple object tracking. Then, a detailed quantitative study is performed using most recent state-of-the-art algorithms for each task. Experimental results show that the current state-of-the-art methods perform relative worse on our dataset, due to the new challenges appeared in UAV based real scenes, e.g., high density, small object, and camera motion. To our knowledge, our work is the first time to explore such issues in unconstrained scenes comprehensively.",2018,ECCV,1804.00518,10.1007/978-3-030-01249-6_23,https://arxiv.org/pdf/1804.00518.pdf
a440f939cc7cb430a4bb0b2d84f8f59793bf3df0,1,"[D2], [D4]",,1,0,0,In-depth exploration of attribute information for person re-identification,"Pedestrian’s attribute information plays an important role in person re-identification (re-ID) for its complementary to pedestrian’s identity labels. However, there are few methods to utilize attribute information, which limits the development of re-ID community. In this paper, we analyze the effect of attribute information on re-ID to obtain both qualitative and quantitative results, indicating the potential for in-depth exploration of attribute information. On this basis, we propose an Identity Recognition Network (IRN) and an Attribute Recognition Network (ARN). IRN enhances the attention to pedestrian’s local information while identifying pedestrians’ identity. ARN calculates the attribute similarity among pedestrians accurately to promote the identification of IRN. The combination of them makes deep exploration of attribute information and is easy to implement. The experimental results on two large-scale re-ID benchmarks demonstrate the effectiveness of our method, which is on par with the state-of-the-art. In the DukeMTMC-reID dataset, mAP (rank-1) accuracy is improved from 58.4 (78.3) % to 66.4 (82.7) % for ResNet-50. In the Market1501 dataset, mAP (rank-1) accuracy is improved from 75.8 (90.5) % to 79.5 (92.8) % for ResNet-50.",2020,Applied Intelligence,,10.1007/s10489-020-01752-x,
a4958d26a3aaf77081fcb9b76393a30bf722e92e,1,[D2],,1,1,0,A Pose-Sensitive Embedding for Person Re-identification with Expanded Cross Neighborhood Re-ranking,"Person re-identification is a challenging retrieval task that requires matching a person's acquired image across non-overlapping camera views. In this paper we propose an effective approach that incorporates both the fine and coarse pose information of the person to learn a discriminative embedding. In contrast to the recent direction of explicitly modeling body parts or correcting for misalignment based on these, we show that a rather straightforward inclusion of acquired camera view and/or the detected joint locations into a convolutional neural network helps to learn a very effective representation. To increase retrieval performance, re-ranking techniques based on computed distances have recently gained much attention. We propose a new unsupervised and automatic re-ranking framework that achieves state-of-the-art re-ranking performance. We show that in contrast to the current state-of-the-art re-ranking methods our approach does not require to compute new rank lists for each image pair (e.g., based on reciprocal neighbors) and performs well by using simple direct rank list based comparison or even by just using the already computed euclidean distances between the images. We show that both our learned representation and our re-ranking method achieve state-of-the-art performance on a number of challenging surveillance image and video datasets. Code is available at https://github.com/pse-ecn.",2018,2018 IEEE/CVF Conference on Computer Vision and Pattern Recognition,1711.10378,10.1109/CVPR.2018.00051,https://arxiv.org/pdf/1711.10378.pdf
a502bee13c5eb7338efca474de049d0c98f989d1,0,,,0,1,0,Multi-task Learning with Bidirectional Language Models for Text Classification,"Multi-task learning is an effective approach to extract task-invariant features by leveraging potential information among related tasks, which improves the performance of a single task. Most existing work simply divides the whole model into shared and private spaces. Unfortunately, there is no explicit mechanism to prevent the two spaces from merging information from each other. As a result, the shared space may be mixed with task-specific features, while the private space may extract some task-invariant features. To alleviate the problem mentioned, in this paper, we propose a bidirectional language models based multi-task learning method for text classification. More specifically, we add language modelling as an auxiliary task to the private part, aiming to enhance its ability to extract task-specific features. In addition, to promote the shared part to learn common features, a loss constraint via uniform label distribution is introduced to the shared part. Finally, put task-specific features and taskinvariant features together in a weighted addition way to form the final representation, and it is then fed to the corresponding softmax layer. We do experiments on the FDU-MTL dataset which consists of 16 different text classification tasks. The experimental results show that our approach outperforms other typical methods.",2019,2019 International Joint Conference on Neural Networks (IJCNN),,10.1109/IJCNN.2019.8852388,
a6a6211fa3c4f61f8d5941e89561be0c351e8648,1,[D2],,0,1,0,Contour-Guided Person Re-identification,"Feature representation is one of the crucial components in person re-identification(re-ID). Recently, local feature has attracted great attention from the re-ID community, and extra visual cues have been well exploited to guide local feature learning, such as pose cues, semantic parsing and etc. Besides, the latest research demonstrates that general CNN-based deep models have a bias to texture feature in pattern recognition, but ignore shape-based feature, which has been verified as significant for cross-domain invariance. As far as we know, there is little work focusing on shape-based feature on person re-ID. In this paper, we introduce a new data modality, pedestrian contour, into the re-ID community, which to our best knowledge is the first attempt to utilize contour explicitly in deep re-ID models. We hypothesize that, as an alternative of other exploited visual cues, pedestrian contour could guide deep models to learn robust shape-based feature, with build-in prior information. We propose several contour-guided architectures to explicitly use pedestrian contour, including plain ones and multi-scale one. Extensive experiments have validated the effectiveness of our models. Moreover, we transfer the methodology into a powerful part-based model, Part-based Convolutional Baseline(PCB), and boost the model performance, which verifies the promising prospect of contour-guided models to expand as an auxiliary mechanism in re-ID.",2019,PRCV,,10.1007/978-3-030-31726-3_25,
a72ad9ef3517a59df740ef098f110f76e06fd4e8,1,,1,1,0,0,A General Re-Ranking Method Based On Metric Learning For Person Re-Identification,"When Person Re-identification is considered as a retrieval task, re-ranking becomes a critical part of improving the re-identification accuracy. Most of the existing re-ranking methods focus on k -nearest neighbors, which requires a lot of queries and memory. In this paper, we propose a Feature Relation Map based Similarity Evaluation (FRM-SE) model to tackle this problem. The Feature Relation Map is utilized to automatically mine the latent relation between the k -neighbors through convolution operation. The re-ranking distance is learned through the FRM-SE model with metric learning. Further, we optimize the existing re-ranking method to utilize the advantage of the FRM-SE model for maintaining a balance between accuracy and complexity.The proposed approach is validated on two benchmark datasets, Market1501 and CUHK03. Results show that our re-ranking method is superior to the state-of-the-art re-ranking methods. Furthermore, in the transfer learning setting, the model trained on either Market1501 or CUHK03 can achieve a comparable accuracy improvement on the DuekMTMC dataset, which validates the generalization of our SE model.",2020,2020 IEEE International Conference on Multimedia and Expo (ICME),,10.1109/ICME46284.2020.9102887,
a72c97ea3908e27fb1ecba770c49cec8e12e9008,0,,,1,0,0,Data Association for Multi-Object Tracking via Deep Neural Networks,"With recent advances in object detection, the tracking-by-detection method has become mainstream for multi-object tracking in computer vision. The tracking-by-detection scheme necessarily has to resolve a problem of data association between existing tracks and newly received detections at each frame. In this paper, we propose a new deep neural network (DNN) architecture that can solve the data association problem with a variable number of both tracks and detections including 0 positives. The proposed network consists of two parts: encoder and decoder. The encoder is the fully connected network with several layers that take bounding boxes of both detection and track-history as inputs. The outputs of the encoder are sequentially fed into the decoder which is composed of the bi-directional Long Short-Term Memory (LSTM) networks with a projection layer. The final output of the proposed network is an association matrix that reflects matching scores between tracks and detections. To train the network, we generate training samples using the annotation of Stanford Drone Dataset (SDD). The experiment results show that the proposed network achieves considerably high recall and precision rate as the binary classifier for the assignment tasks. We apply our network to track multiple objects on real-world datasets and evaluate the tracking performance. The performance of our tracker outperforms previous works based on DNN and comparable to other state-of-the-art methods.",2019,Sensors,,10.3390/s19030559,https://pdfs.semanticscholar.org/a72c/97ea3908e27fb1ecba770c49cec8e12e9008.pdf
a743127b44397b7a017a65a7ad52d0d7ccb4db93,1,[D5],,1,0,0,Domain Adaptation through Synthesis for Unsupervised Person Re-identification,"Drastic variations in illumination across surveillance cameras make the person re-identification problem extremely challenging. Current large scale re-identification datasets have a significant number of training subjects, but lack diversity in lighting conditions. As a result, a trained model requires fine-tuning to become effective under an unseen illumination condition. To alleviate this problem, we introduce a new synthetic dataset that contains hundreds of illumination conditions. Specifically, we use 100 virtual humans illuminated with multiple HDR environment maps which accurately model realistic indoor and outdoor lighting. To achieve better accuracy in unseen illumination conditions we propose a novel domain adaptation technique that takes advantage of our synthetic data and performs fine-tuning in a completely unsupervised way. Our approach yields significantly higher accuracy than semi-supervised and unsupervised state-of-the-art methods, and is very competitive with supervised techniques.",2018,ECCV,1804.10094,10.1007/978-3-030-01261-8_12,https://arxiv.org/pdf/1804.10094.pdf
a7c6fe91d1b95bd2ca6648a24cad481b6bbdf890,1,[D2],,0,1,0,Adaptive weight part-based convolutional network for person re-identification,"While part-based methods have been shown effective in the person re-identification task, it is unreasonable for most of them to treat each part equally, due to the retrieved image may be affected by deformation, occlusion and other factors, which makes the feature information of some parts unreliable. Instead of using the same weight of each part for the final person re-ID, we consider using an adaptive weight based on the part image information for each part for precise person retrieval. Specifically, we aim at learning discriminative part-informed features and propose an adaptive weight part-based convolutional network (AWPCN) for the person re-ID task. The core component of our AWPCN framework is an adaptive weight model, in which the part-based convolutional network and the adaptive weight model are used for feature refinement and feature-pair alignment, respectively. Given an image input at first, it outputs a convolutional descriptor consisting of several part-level features by the part-based convolutional network. And then, the corresponding weights of each part are determined by the adaptive weight model. Finally, we can use the adaptive weight part-based convolutional network joint to train each part loss and simultaneous optimization of its feature representations. We evaluate the proposed AWPCN model on Market-1501, DukeMTMC-reID and CUHK03 datasets. In extensive experiments, the AWPCN model outperforms most of the state-of-the-art methods on these representative datasets which clearly demonstrates the effectiveness of our proposed method. Our code will be released at https://github.com/deasonyuan/AWPCN.",2020,Multimedia Tools and Applications,,10.1007/s11042-020-09018-x,
a80d8506fa28334c947989ca153b70aafc63ac7f,1,[D2],,1,1,0,Pedestrian Retrieval via Part-Based Gradation Regularization in Sensor Networks,"In this paper, we propose a novel label distribution approach named part-based gradation regularization (PGR) for pedestrian retrieval in sensor networks. Considering different importance of various body parts, we present a gradual function to assign pedestrian label for each horizontal part. In this way, we can conduct part-based supervised learning using the identification network. The proposed PGR not only learns the discriminative local convolutional neural network-based features, but also considers the significance of assigning pedestrian label for different horizontal parts. Experimental results show that the proposed PGR obtains better performance than other approaches on three pedestrian retrieval databases, i.e., Market-1501, CUHK03, and DukeMTMC-reID databases.",2018,IEEE Access,,10.1109/ACCESS.2018.2854830,
aa70a72e135d03dd3ae40ff73c3e35fbc620e3d8,0,,,1,0,0,SAMOT: Switcher-Aware Multi-Object Tracking and Still Another MOT Measure,"Multi-Object Tracking (MOT) is a popular topic in computer vision. However, identity issue, i.e., an object is wrongly associated with another object of a different identity, still remains to be a challenging problem. To address it, switchers, i.e., confusing targets thatmay cause identity issues, should be focused. Based on this motivation,this paper proposes a novel switcher-aware framework for multi-object tracking, which consists of Spatial Conflict Graph model (SCG) and Switcher-Aware Association (SAA). The SCG eliminates spatial switch-ers within one frame by building a conflict graph and working out the optimal subgraph. The SAA utilizes additional information from potential temporal switcher across frames, enabling more accurate data association. Besides, we propose a new MOT evaluation measure, Still Another IDF score (SAIDF), aiming to focus more on identity issues.This new measure may overcome some problems of the previous measures and provide a better insight for identity issues in MOT. Finally,the proposed framework is tested under both the traditional measures and the new measure we proposed. Extensive experiments show that ourmethod achieves competitive results on all measure.",2020,ArXiv,2009.10338,,https://arxiv.org/pdf/2009.10338.pdf
af7bc853cfec0e31e6af6b673ee4dad1682a57fc,1,[D2],,0,1,0,Circulant Binary Convolutional Networks for Object Recognition,"The rapidly decreasing computation and memory cost has recently driven the success of many applications in the field of deep learning. Practical applications of deep learning in resource-limited hardware, such as embedded devices and smart phones, however, remain challenging. For binary convolutional networks, the reason lies in the degraded representation caused by binarizing full-precision filters. To address this problem, we propose new circulant filters (CiFs) and a circulant binary convolution (CBConv) to enhance the capacity of binarized convolutional features via our circulant back propagation (CBP). The CiFs can be easily incorporated into existing deep convolutional neural networks (DCNNs), which leads to new Circulant Binary Convolutional Networks (CBCNs). Extensive experiments confirm that the performance gap between the 1-bit and full-precision DCNNs is minimized by increasing the filter diversity, which further increases the representational ability in our networks. Our experiments on ImageNet show that CBCNs achieve 61.4% top-1 accuracy with ResNet18. Compared to the state-of-the-art such as XNOR, CBCNs can achieve up to 10% higher top-1 accuracy with more powerful representational ability. Also, CBCNs approximately achieve a storage reduction about 32 times. In particular, our method shows strong generalization on the object recognition task, i.e., face recognition, facial expression recognition and person re-identification.",2020,IEEE Journal of Selected Topics in Signal Processing,,10.1109/JSTSP.2020.2969516,
b17c685237bdf9c59d3ab31c43433c96923a168b,1,[D2],,1,0,0,Memory-Based Neighbourhood Embedding for Visual Recognition,"Learning discriminative image feature embeddings is of great importance to visual recognition. To achieve better feature embeddings, most current methods focus on designing different network structures or loss functions, and the estimated feature embeddings are usually only related to the input images. In this paper, we propose Memory-based Neighbourhood Embedding (MNE) to enhance a general CNN feature by considering its neighbourhood. The method aims to solve two critical problems, i.e., how to acquire more relevant neighbours in the network training and how to aggregate the neighbourhood information for a more discriminative embedding. We first augment an episodic memory module into the network, which can provide more relevant neighbours for both training and testing. Then the neighbours are organized in a tree graph with the target instance as the root node. The neighbourhood information is gradually aggregated to the root node in a bottom-up manner, and aggregation weights are supervised by the class relationships between the nodes. We apply MNE on image search and few shot learning tasks. Extensive ablation studies demonstrate the effectiveness of each component, and our method significantly outperforms the state-of-the-art approaches.",2019,2019 IEEE/CVF International Conference on Computer Vision (ICCV),1908.04992,10.1109/ICCV.2019.00620,https://arxiv.org/pdf/1908.04992.pdf
b22c08f71a8292d3848dde856839cd1f62d5fa86,1,[D2],,1,0,0,Deep Classification Consistency for Person Re-Identification,"Person re-identification (Re-ID) has greatly benefited from utilizing features of different levels. Most methods draw support from elegant network designs and elaborate fusion modules. In this paper, different from employing multi-level feature fusion like mainstream skip connection methods, we propose a Deep Classification Consistency(DCC) layer which imposes classification consistency on deep features from different stages in CNNs. DCC regularizes the training process of networks. It profoundly changes the distribution of learned features, making them more discriminative and transferable. Extensive experiments on Market-1501, DukeMTMC-reID, and CUHK03 datasets prove that the proposed method has obtained competitive performances when compared with state-of-the-art approaches, especially those advanced methods merely based on metric learning.",2020,IEEE Access,,10.1109/ACCESS.2020.3031935,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09229164.pdf
